source,target
USP26,chrX_133024631_133097109
DUSP21,chrX_44844021_44844888
GPRASP2,chrX_102712445_102717733
DUSP26,chr8_33591330_33600023
CYCSP22,chr8_50762460_50762798
CYCSP23,chr8_119618162_119618474
RNA5SP251,chr8_3700492_3700628
RNA5SP252,chr8_10686569_10686687
RNA5SP255,chr8_13536029_13536135
RNA5SP254,chr8_12333644_12333693
RNA5SP256,chr8_17748118_17748230
RNA5SP261,chr8_31598099_31598204
RNA5SP260,chr8_29048494_29048604
RNA5SP258,chr8_26136880_26136998
RNA5SP257,chr8_20290174_20290289
RNA5SP262,chr8_32192028_32192153
RNA5SP263,chr8_32256496_32256623
RNA5SP265,chr8_55745232_55745342
RNA5SP267,chr8_59455885_59456010
RNA5SP266,chr8_57126655_57126762
RNA5SP271,chr8_72357728_72357815
RNA5SP269,chr8_68695643_68695779
RNA5SP270,chr8_69929905_69930022
RNA5SP272,chr8_88396437_88396547
RNA5SP274,chr8_93441277_93441384
RNA5SP275,chr8_107884494_107884611
RNA5SP276,chr8_116022686_116022779
RNA5SP273,chr8_90511128_90511240
RNA5SP277,chr8_119891132_119891229
RNA5SP278,chr8_140940562_140940663
RNA5SP264,chr8_36764445_36764551
RNA5SP268,chr8_67099302_67099425
RNA5SP259,chr8_28530411_28530519
RNA5SP253,chr8_12087396_12087445
CYCSP24,chr9_94038030_94038345
PAICSP2,chr9_91611343_91612492
RNA5SP279,chr9_1333837_1333953
RNA5SP283,chr9_62802320_62802438
RNA5SP285,chr9_72299720_72299838
RNA5SP286,chr9_73750972_73751077
RNA5SP287,chr9_81885496_81885598
RNA5SP290,chr9_99145840_99145966
RNA5SP291,chr9_103689473_103689577
RNA5SP293,chr9_107918866_107918978
RNA5SP294,chr9_111411644_111411742
RNA5SP295,chr9_112252258_112252378
RNA5SP280,chr9_27198287_27198401
RNA5SP292,chr9_106843749_106843866
RNA5SP289,chr9_95905005_95905141
USP20,chr9_129834698_129881828
RNA5SP288,chr9_95142449_95142541
RNA5SP296,chr9_127841112_127841222
RNA5SP281,chr9_32293558_32293692
RNA5SP284,chr9_63813190_63813307
RNA5SP282,chr9_34206134_34206241
CYCSP25,chr11_31280672_31280987
OOSP2,chr11_60040409_60048044
CYCSP28,chr11_83328926_83329246
USP2-AS1,chr11_119364359_119526664
USP2,chr11_119355215_119381711
USP28,chr11_113797874_113875570
CYCSP27,chr11_74482250_74482542
CYCSP26,chr11_58005386_58005705
CYCSP29,chr11_108822333_108822650
RNA5SP299,chr10_8656716_8656831
RNA5SP297,chr10_154831_154943
RNA5SP298,chr10_282015_282125
DUSP29,chr10_75037472_75073642
CTDSP2,chr12_57819927_57846729
USP24P1,chr13_19015487_19019336
RNA5SP24,chr13_19088487_19088581
RNA5SP25,chr13_21369790_21369899
RNA5SP26,chr13_37854852_37854970
RNA5SP27,chr13_45551485_45551603
RNA5SP28,chr13_50812988_50813106
RNA5SP29,chr13_51027747_51027852
DISP2,chr15_40358219_40378621
CYCSP2,chr15_41108878_41109178
MESP2,chr15_89760591_89778754
RNA5-8SP2,chr16_34162959_34163110
TPSP2,chr16_1286351_1288837
USP22,chr17_20999596_21043760
SP2-AS1,chr17_47897330_47941410
SP2-DT,chr17_47891229_47895812
SP2,chr17_47896150_47928957
UBE2SP2,chr17_18677261_18677757
TYMSP2,chr19_35683778_35684201
USP29,chr19_57119138_57131926
USP25,chr21_15729982_15880064
DISP3,chr1_11479155_11537551
CASP3P1,chr1_70660657_70661265
USP33,chr1_77695987_77759852
USP34,chr2_61187463_61471087
USP39,chr2_85602856_85649283
USP34-DT,chr2_61471188_61484130
USP37,chr2_218450251_218568351
SP3,chr2_173880850_173965373
CASP3,chr4_184627696_184649509
USP38,chr4_143184917_143223874
PAICSP3,chr6_73327524_73329017
CRISP3,chr6_49727376_49744437
USP37P1,chrX_93776911_93777384
OOSP3,chr11_59878809_59896481
USP35,chr11_78188812_78215232
RNA5SP332,chr11_14134986_14135100
RNA5SP331,chr11_13907484_13907590
RNA5SP336,chr11_21000881_21000997
RNA5SP337,chr11_21383801_21383909
RNA5SP335,chr11_19401872_19401981
RNA5SP339,chr11_27521605_27521726
RNA5SP338,chr11_22688351_22688435
RNA5SP344,chr11_75934936_75935039
RNA5SP347,chr11_97657464_97657582
RNA5SP350,chr11_111040098_111040208
RNA5SP349,chr11_109120878_109120986
RNA5SP352,chr11_124636459_124636592
RNA5SP351,chr11_111928400_111928508
RNA5SP329,chr11_6016996_6017114
RNA5SP345,chr11_95840017_95840124
RNA5SP342,chr11_71845196_71845245
RNA5SP333,chr11_18248389_18248506
RNA5SP334,chr11_18266393_18266510
RNA5SP343,chr11_74198748_74198854
RNA5SP340,chr11_47804296_47804402
RNA5SP341,chr11_57450183_57450299
RNA5SP346,chr11_96474572_96474692
RNA5SP330,chr11_8845263_8845358
RNA5SP300,chr10_12924679_12924785
RNA5SP302,chr10_14663395_14663494
RNA5SP303,chr10_19633683_19633812
RNA5SP307,chr10_26509589_26509704
RNA5SP306,chr10_25813811_25813917
RNA5SP304,chr10_22997255_22997358
RNA5SP308,chr10_28874393_28874507
RNA5SP312,chr10_47532352_47532467
RNA5SP318,chr10_53458197_53458288
RNA5SP311,chr10_46807458_46807573
RNA5SP319,chr10_68461407_68461525
RNA5SP322,chr10_86052448_86052566
RNA5SP324,chr10_96619376_96619483
RNA5SP326,chr10_107461560_107461669
RNA5SP327,chr10_110761142_110761242
RNA5SP325,chr10_106970021_106970150
RNA5SP328,chr10_126145474_126145582
RNA5SP317,chr10_49979665_49979780
RNA5SP323,chr10_93510548_93510680
RNA5SP321,chr10_77587049_77587159
RNA5SP315,chr10_48040462_48040577
RNA5SP320,chr10_73706490_73706613
RNA5SP309,chr10_31259599_31259704
RNA5SP305,chr10_24640166_24640284
RNA5SP310,chr10_45856307_45856422
RNA5SP301,chr10_13727796_13727916
CYCSP30,chr12_87750142_87750313
USP30,chr12_109023089_109088023
USP30-AS1,chr12_109052350_109053952
RNA5SP354,chr12_26373598_26373733
RNA5SP357,chr12_34205699_34205817
RNA5SP360,chr12_41658676_41658793
RNA5SP355,chr12_28505394_28505528
RNA5SP356,chr12_30306431_30306524
RNA5SP361,chr12_45117771_45117888
RNA5SP358,chr12_38161466_38161582
RNA5SP359,chr12_38163403_38163515
RNA5SP363,chr12_79878305_79878419
RNA5SP365,chr12_89726936_89727042
RNA5SP367,chr12_101472339_101472456
RNA5SP369,chr12_101836820_101836927
RNA5SP368,chr12_101779814_101779929
RNA5SP373,chr12_111339527_111339621
RNA5SP371,chr12_107486511_107486635
RNA5SP374,chr12_118829681_118829805
RNA5SP372,chr12_109059986_109060100
RNA5SP376,chr12_131299640_131299751
RNA5SP364,chr12_88051701_88051778
RNA5SP362,chr12_66066221_66066338
RNA5SP353,chr12_13440884_13441001
RNA5SP370,chr12_104125236_104125356
RNA5SP377,chr12_131661063_131661174
RNA5SP378,chr12_131801315_131801434
RNA5SP379,chr12_132723945_132724057
RNA5SP375,chr12_123282916_123283034
RNA5SP366,chr12_99083783_99083905
CYCSP33,chr13_24400703_24401029
CYCSP34,chr13_40863599_40863902
SP3P,chr13_89361160_89363224
CYCSP35,chr13_98629686_98629989
ASNSP3,chr13_100062296_100063601
CYCSP32,chr13_19458398_19458718
RNA5SP30,chr13_57991350_57991464
RNA5SP33,chr13_79389534_79389631
RNA5SP35,chr13_94025470_94025598
RNA5SP34,chr13_90135712_90135841
RNA5SP36,chr13_94651397_94651529
RNA5SP38,chr13_106155372_106155490
RNA5SP39,chr13_108301212_108301331
RNA5SP31,chr13_60613608_60613734
RNA5SP37,chr13_97362972_97363101
RNA5SP384,chr14_49552633_49552748
RNA5SP385,chr14_51692752_51692861
FDPSP3,chr14_54884849_54886213
RNA5SP380,chr14_20090130_20090227
RNA5SP382,chr14_20414987_20415098
RNA5SP383,chr14_24158603_24158722
RNA5SP387,chr14_75604173_75604278
RNA5SP386,chr14_67657105_67657211
RNA5SP388,chr14_78177803_78177921
RNA5SP389,chr14_106636672_106636786
USP3-AS1,chr15_63544247_63601589
USP3,chr15_63504511_63594640
RNA5SP390,chr15_25738508_25738620
RNA5SP391,chr15_27280318_27280436
RNA5SP392,chr15_40331537_40331648
RNA5SP394,chr15_49982443_49982561
RNA5SP397,chr15_60736769_60736886
RNA5SP396,chr15_59574103_59574222
RNA5SP399,chr15_71858570_71858686
RNA5SP395,chr15_50463381_50463498
RNA5SP393,chr15_41851913_41852029
CYCSP38,chr15_60558080_60558401
CYCSP39,chr16_25454339_25454647
USP31,chr16_23061406_23149452
USP32P3,chr17_20408311_20434286
DUSP3,chr17_43766125_43778977
USP32,chr17_60177327_60422470
USP36,chr17_78787381_78841441
USP32P1,chr17_16786489_16804455
USP32P2,chr17_18511262_18521252
MISP3,chr19_14072536_14075062
USP48,chr1_21678298_21783606
CYCSP4,chr1_202369526_202370145
RNA5SP40,chr1_9437669_9437778
RNA5SP43,chr1_37264677_37264786
RNA5SP42,chr1_34112949_34113063
RNA5SP45,chr1_41466937_41467028
RNA5SP46,chr1_43196417_43196536
RNA5SP48,chr1_51973410_51973535
RNA5SP49,chr1_63186336_63186450
RNA5SP47,chr1_44932323_44932431
RNA5SP44,chr1_39154164_39154296
RNA5SP41,chr1_13623184_13623284
USP40,chr2_233475520_233566782
USP4,chr3_49277144_49340712
USP46,chr4_52590960_52659301
USP46-DT,chr4_52659406_52661668
USP45,chr6_99432325_99521728
USP49,chr6_41789896_41895375
SP4,chr7_21428043_21514822
USP42,chr7_6104884_6161564
CYCSP43,chrX_69485343_69485652
CYCSP44,chrX_145176582_145176894
RNA5SP499,chrX_9133828_9133946
RNA5SP498,chrX_1300256_1300375
CYCSP45,chrX_153841251_153841565
DUSP4,chr8_29333064_29350684
PAICSP4,chr8_4787332_4788584
ASNSP4,chr8_46697630_46698688
OOSP4A,chr11_59964033_59970146
OOSP4B,chr11_59978020_60031077
USP47,chr11_11841423_11961887
CASP4LP,chr11_104901549_104919073
CASP4,chr11_104942866_104969366
USP44,chr12_95516560_95551476
RNA5SP401,chr15_97472126_97472252
FDPSP4,chr15_42939310_42940358
RNA5SP402,chr15_100074081_100074190
RNA5SP400,chr15_86138269_86138379
RNA5SP405,chr16_26028912_26029025
RNA5SP409,chr16_35735625_35735733
RNA5SP406,chr16_35734393_35734504
RNA5SP408,chr16_35735372_35735471
RNA5SP410,chr16_35745989_35746094
RNA5SP413,chr16_35747032_35747140
RNA5SP415,chr16_35750061_35750175
RNA5SP416,chr16_35751574_35751684
RNA5SP417,chr16_35751828_35751935
RNA5SP418,chr16_35752826_35752942
RNA5SP419,chr16_35753796_35753930
RNA5SP420,chr16_35754046_35754182
RNA5SP421,chr16_35754555_35754688
RNA5SP422,chr16_35754923_35755033
RNA5SP423,chr16_35755177_35755285
RNA5SP411,chr16_35746523_35746636
RNA5SP425,chr16_47505432_47505543
RNA5SP412,chr16_35746772_35746894
RNA5SP414,chr16_35748520_35748655
RNA5SP407,chr16_35734639_35734748
RNA5SP428,chr16_66301809_66301940
RNA5SP430,chr16_75861048_75861157
RNA5SP433,chr16_84262815_84262928
RNA5SP403,chr16_9564390_9564497
RNA5SP404,chr16_9600097_9600228
RNA5SP432,chr16_84039918_84040033
RNA5SP426,chr16_50869455_50869575
RNA5SP429,chr16_68742480_68742588
RNA5SP427,chr16_53337453_53337571
RNA5SP431,chr16_79264454_79264573
RNA5SP434,chr17_4056756_4056876
RNA5SP435,chr17_6600944_6601051
RNA5SP436,chr17_15782341_15782455
RNA5SP437,chr17_31963805_31963933
RNA5SP438,chr17_34120056_34120167
RNA5SP440,chr17_38731802_38731920
RNA5SP441,chr17_40374089_40374176
RNA5SP439,chr17_36491199_36491322
RNA5SP442,chr17_41718154_41718260
RNA5SP446,chr17_66895491_66895572
RNA5SP445,chr17_66639269_66639383
RNA5SP444,chr17_66267743_66267848
RNA5SP447,chr17_67268110_67268228
RNA5SP448,chr17_74417594_74417704
USP43,chr17_9644698_9729687
CYCSP40,chr17_77198950_77199543
RNA5SP443,chr17_45327366_45327497
RNA5SP449,chr18_9844717_9844846
RNA5SP450,chr18_9923920_9924021
RNA5SP451,chr18_21928985_21929094
RNA5SP452,chr18_24170505_24170623
RNA5SP454,chr18_42270589_42270715
RNA5SP455,chr18_44071583_44071701
RNA5SP458,chr18_50319002_50319120
RNA5SP457,chr18_49946266_49946389
RNA5SP456,chr18_48475487_48475600
RNA5SP460,chr18_72751952_72752051
RNA5SP461,chr18_77863464_77863567
RNA5SP459,chr18_55146546_55146645
RNA5SP453,chr18_32176050_32176168
RNA5SP475,chr20_15280764_15280873
RNA5SP476,chr20_18433842_18433944
RNA5SP474,chr20_5098387_5098476
RNA5SP478,chr20_23160857_23160971
RNA5SP479,chr20_23380896_23381012
RNA5SP480,chr20_31356870_31356978
RNA5SP486,chr20_47873191_47873273
RNA5SP487,chr20_56205052_56205173
RNA5SP481,chr20_32008351_32008472
RNA5SP482,chr20_32050588_32050705
RNA5SP483,chr20_35195306_35195423
RNA5SP477,chr20_21138956_21139074
RNA5SP484,chr20_40854119_40854229
RNA5SP485,chr20_45559758_45559876
RNA5SP469,chr19_21113128_21113236
RNA5SP470,chr19_29001670_29001775
RNA5-8SP4,chr19_24004358_24004507
RNA5SP471,chr19_31655356_31655461
RNA5SP472,chr19_32243965_32244083
RNA5SP473,chr19_58363438_58363562
RNA5SP468,chr19_17972025_17972117
RNA5SP462,chr19_453134_453245
RNA5SP464,chr19_11996809_11996916
RNA5SP465,chr19_12027913_12028021
RNA5SP466,chr19_12070164_12070271
RNA5SP467,chr19_12106497_12106614
CYCSP49,chrY_26549425_26549743
CYCSP48,chrY_26400611_26401230
CYCSP46,chrY_14941547_14941750
RNA5SP495,chr22_26390667_26390776
RNA5SP494,chr22_25715041_25715169
RNA5SP496,chr22_31305404_31305512
RNA5SP497,chr22_32635102_32635198
USP41,chr22_20350578_20377251
RNA5SP493,chr22_21792434_21792524
CYCSP41,chr21_10576292_10576587
CYCSP42,chr21_15490530_15490767
RNA5SP489,chr21_25202207_25202315
RNA5SP490,chr21_32563075_32563210
RNA5SP491,chr21_36851911_36852028
RNA5SP488,chr21_14070871_14070986
RNA5SP492,chr21_42221173_42221286
RNA5SP72,chr1_185014951_185015067
RNA5SP70,chr1_181771566_181771644
RNA5SP73,chr1_189666149_189666256
RNA5SP76,chr1_219761789_219761875
RNA5SP77,chr1_227561181_227561300
RNA5SP78,chr1_229549905_229550022
RNA5SP79,chr1_230820250_230820358
RNA5SP75,chr1_204707320_204707430
RNA5SP74,chr1_204562413_204562521
CYCSP7,chr2_100370255_100370545
DUSP7,chr3_52048919_52056571
FDPSP7,chr7_76968197_76969250
PAICSP7,chrX_94636663_94639570
CASP7,chr10_113679162_113730907
SP7,chr12_53326575_53345315
USP7,chr16_8892097_8975328
USP7-AS1,chr16_8962706_8966990
RNA5-8SP7,chr20_5346006_5346160
SPDEF,chr6_34537802_34556333
SPEN,chr1_15836095_15940456
SPI1,chr11_47354860_47378547
SPIB,chr19_50418938_50431314
SPICE1,chr3_113442718_113515187
SPIC,chr12_101475336_101486997
SRCAP,chr16_30698209_30741409
SREBF2-AS1,chr22_41831215_41834665
SREBF2,chr22_41833079_41907307
SRFBP1,chr5_121961975_122075570
SRF,chr6_43171269_43181506
SRY,chrY_2786855_2787682
SSBL4P,chr1_147082338_147083578
SSBP3-AS1,chr1_54236440_54239063
SSBP3,chr1_54225433_54413479
SSBP3P2,chr2_131352214_131353239
SSB,chr2_169791933_169812064
SPTSSB,chr3_161344792_161372880
SSBP2,chr5_81413021_81751797
SSBP1,chr7_141738334_141787922
SSBL3P1,chr7_39833571_39834718
SSBL5P,chr7_12471352_12472545
SSBL2P,chrX_62779250_62780326
SSBL3P,chr12_45071769_45072843
SSBP4,chr19_18418864_18434562
SSX2IP,chr1_84643706_84690803
SSX2,chrX_52696896_52707189
SSX2B,chrX_52751132_52790305
STAT1,chr2_190908460_191020960
STAT2,chr12_56341597_56360167
STAT3,chr17_42313324_42388540
STAT4,chr2_191029576_191151596
STAT5B,chr17_42199177_42276707
STAT5A,chr17_42287547_42311943
STAT6,chr12_57095408_57132139
SUGP1,chr19_19276018_19320509
SUPT3H,chr6_44809317_45377953
SUZ12,chr17_31937007_32001038
SUZ12P1,chr17_30709299_30790908
TAF13,chr1_109062486_109076003
TAF1A,chr1_222557902_222589933
TAF1A-AS1,chr1_222589825_222593843
TAF12,chr1_28589323_28643085
TAF13P2,chr2_74351134_74351419
TAF1B,chr2_9843443_9934416
TAF11L4,chr5_17521801_17522397
TAF11L11,chr5_17604177_17605377
TAF11L3,chr5_17518367_17518963
TAF11L8,chr5_17590364_17590960
TAF11L9,chr5_17593798_17594394
TAF11L7,chr5_17585162_17585758
TAF11L2,chr5_17498231_17498827
TAF11L5,chr5_17525235_17525831
TAF11L14,chr5_17634460_17635053
TAF11L6,chr5_17528669_17529265
TAF11L12,chr5_17610496_17611583
TAF11L13,chr5_17632088_17632684
TAF11L10,chr5_17597232_17597828
TAF11,chr6_34877462_34888071
TAF1,chrX_71366222_71532374
TAF1L,chr9_32629454_32635669
TAF1D,chr11_93729948_93784391
TAF10,chr11_6606294_6612539
TAF1C,chr16_84177847_84187070
TAF15,chr17_35713791_35864615
TAF4B,chr18_26226445_26391685
TAF4,chr20_61953469_62065881
TAF5L,chr1_229593121_229626047
TAF5,chr10_103367976_103389065
TAF5LP1,chr17_35498218_35499175
TAL1,chr1_47216290_47232220
TBC1D22A,chr22_46762617_47175699
TBC1D22A-AS1,chr22_46914092_46916042
TBL1XR1-AS1,chr3_177037405_177047923
TBL1XR1,chr3_177019340_177228000
TBL1X,chrX_9463320_9741037
CTBP2P8,chr1_68161761_68163090
PTBP2,chr1_96721665_96823738
LTBP1,chr2_32946953_33399509
CTBP2P5,chr2_48915267_48916530
ACTBP2,chr5_77784881_77786003
ACTBP4,chr5_131659046_131660115
CTBP2P4,chr5_98576341_98577260
TBP,chr6_170554302_170572870
TBPL1,chr6_133952170_133990432
ACTBP8,chr6_88275882_88276989
ACTBP6,chr8_84948585_84949674
MTBP,chr8_120445400_120542133
PTBP3,chr9_112217716_112333664
CTBP2P6,chr11_43522036_43523264
LTBP3,chr11_65538559_65558930
CTBP2,chr10_124984317_125161170
CTBP2P2,chr10_94646364_94647996
LTBP2,chr14_74498183_74612378
PTBP1P,chr14_65279267_65281166
TBPL2,chr14_55413541_55456726
ACTBP7,chr15_43989061_43990184
ACTBP9,chr18_62442028_62443126
CTBP2P3,chr18_60663115_60664369
CTBP2P7,chr19_36496916_36498159
PTBP1,chr19_797075_812327
LTBP4,chr19_40592883_40629818
CTBP2P1,chrY_56855244_56855488
JTBP1,chr22_40798039_40798285
CTBP2P10,chr21_7129103_7130287
CTBP2P9,chr21_7626344_7627528
TBR1,chr2_161416297_161425870
TBX20,chr7_35202430_35254100
TBX22,chrX_80014753_80031774
TBX2-AS1,chr17_61393456_61411555
TBX2,chr17_61399843_61409466
TBX21,chr17_47733236_47746122
TBX3,chr12_114670255_114684175
TBX5-AS1,chr12_114408173_114412831
TBX5,chr12_114353911_114408442
TCF12,chr15_56918623_57299281
TCF19,chr6_31158547_31167159
TCF3P1,chr9_5110913_5112849
TCF3,chr19_1609290_1652615
TCF4,chr18_55222185_55664787
TCF4-AS1,chr18_55452533_55482940
TCF4-AS2,chr18_55492175_55496392
TCF7L1,chr2_85133392_85310387
TCF7L1-IT1,chr2_85186409_85187253
TCF7,chr5_134114681_134151865
TCF7L2,chr10_112950247_113167678
TCFL5,chr20_62841005_62861822
TEAD1,chr11_12674421_12944737
TEAD4,chr12_2959330_3040676
POTEF,chr2_130073535_130129222
POTEF-AS1,chr2_130107684_130109741
TEFM,chr17_30897336_30906238
TEF,chr22_41367333_41399326
TFAP2A-AS2,chr6_10404502_10407928
TFAP2A-AS1,chr6_10409340_10416446
TFAP2A,chr6_10393186_10419659
TFAP2B,chr6_50818723_50847619
TFAP2C,chr20_56629306_56639283
TFAP4,chr16_4257186_4273075
TFCP2L1,chr2_121216587_121285202
TFCP2,chr12_51093656_51173135
TFDP1P1,chr1_209232196_209233419
TFDP1P2,chrX_36962196_36963425
TFDP1,chr13_113584721_113641473
TFDP1P3,chr15_79559256_79560304
TFDP3,chrX_133216662_133218354
TFEB,chr6_41683978_41736259
TFPT,chr19_54107020_54115657
TGIF1,chr18_3411608_3459978
TGIF1P1,chr19_46136746_46137547
TIAL1,chr10_119571802_119597029
TLE3,chr15_70047790_70098176
TLX1,chr10_101131300_101137789
TLX1NB,chr10_101089321_101131126
TOB1,chr17_50862223_50867978
TOB1-AS1,chr17_50866679_50910774
TOP2B,chr3_25597984_25664907
TP53BP2,chr1_223779893_223845954
TP53I3,chr2_24077433_24085861
TP53TG1,chr7_87322943_87345528
TP53INP1,chr8_94925972_94949378
TP53I11,chr11_44885903_44951306
TP53BP1,chr15_43403061_43510728
TP53TG3F,chr16_33459045_33462249
TP53TG3,chr16_32673528_32676732
TP53TG3E,chr16_33303739_33306935
TP53TG3B,chr16_33360274_33363478
TP53TG3C,chr16_33193659_33196858
TP53TG3GP,chr16_35207903_35208236
TP53TG3HP,chr16_35506592_35507170
TP53TG3D,chr16_32252719_32255922
TP53,chr17_7661779_7687538
TP53I13,chr17_29566052_29573157
TP53INP2,chr20_34704339_34713439
TP53RK-DT,chr20_46689659_46690289
TP53RK,chr20_46684365_46689444
TP53TG5,chr20_45372557_45407889
TP63,chr3_189631389_189897276
TP73-AS3,chr1_3658938_3668772
TP73-AS1,chr1_3735511_3747373
TP73,chr1_3652516_3736201
TP73-AS2,chr1_3712200_3714298
TRAF6,chr11_36483769_36510272
TRAF6P1,chr10_59136625_59138182
TRIB3,chr20_362835_397559
TRIM16,chr17_15627960_15684311
TRIM16L,chr17_18697998_18736118
TRIM22,chr11_5689697_5737089
TRIM25,chr17_56836387_56914080
TRIM28,chr19_58544064_58550722
TRIP6,chr7_100867387_100873454
TRPS1,chr8_115408496_115809673
TRRAP,chr7_98877933_99050831
TSC22D1,chr13_44432143_44577147
TSC22D1-AS1,chr13_44575893_44580432
TSC22D3,chrX_107713221_107777342
TSG101,chr11_18468336_18526951
TTF2,chr1_117060326_117107453
TWIST1,chr7_19020991_19117636
TWIST2,chr2_238848032_238910534
UBP1,chr3_33388336_33441371
NUBP1,chr16_10743786_10769351
UBTFL5,chr2_95450310_95451500
UBTFL6,chr2_97636780_97637803
UBTFL3,chr2_95625213_95626236
UBTFL8,chr3_5080212_5084429
UBTFL11,chrX_38531923_38534174
UBTFL9,chr11_49133653_49134800
UBTFL7,chr11_49081907_49083097
UBTFL10,chr11_89700764_89701325
UBTFL1,chr11_90085950_90087131
UBTFL2,chr11_89752785_89753975
UBTF,chr17_44205033_44221626
UPF1,chr19_18831959_18868230
UPF2,chr10_11920022_12043170
URI1,chr19_29923644_30016612
USF2,chr19_35268962_35279821
UTF1,chr10_133230217_133231558
VDR,chr12_47841537_47943048
VEZF1P1,chr3_193155456_193157208
VEZF1,chr17_57971547_57988259
VHLL,chr1_156298624_156299307
VHL,chr3_10141778_10153667
WDR54,chr2_74421678_74425755
WDR5B,chr3_122411846_122416062
WDR5B-DT,chr3_122416207_122443180
WDR53,chr3_196554177_196568674
WDR55,chr5_140664868_140674124
WDR5-DT,chr9_134132242_134135772
WDR5,chr9_134135365_134159968
WDR59,chr16_74871362_75000173
WHSC1L2P,chr17_43718314_43720436
SWT1,chr1_185157080_185291781
WT1,chr11_32387775_32435564
WT1-AS,chr11_32435518_32458769
WWP1P1,chr3_98657802_98660570
WWP1,chr8_86342547_86478420
WWTR1-IT1,chr3_149648997_149650184
WWTR1-AS1,chr3_149656999_149661364
WWTR1,chr3_149517235_149736714
XBP1P1,chr5_112885094_112885745
PAXBP1P1,chr7_153449429_153449875
STXBP1,chr9_127579370_127696027
XBP1,chr22_28794555_28800597
PAXBP1-AS1,chr21_32728097_32747065
PAXBP1,chr21_32733899_32771792
XPC-AS1,chr3_14144637_14165978
XPC,chr3_14145147_14178621
XRCC5,chr2_216107464_216206303
XRCC6P3,chr1_220313945_220315565
XRCC6P5,chrX_99719364_99721158
XRCC6P2,chrX_150231075_150232896
XRCC6P4,chr8_62855068_62857134
XRCC6P1,chr10_93206857_93209627
XRCC6,chr22_41621163_41664048
YBX1P9,chr1_226318015_226318693
YBX1,chr1_42682418_42703805
YBX1P7,chr2_132488554_132489088
YBX1P3,chr3_114930541_114931449
YBX1P5,chr5_72417489_72418335
YBX1P2,chr7_105582258_105583256
YBX1P4,chr7_152128879_152129686
YBX1P8,chrX_46684765_46685707
YBX1P6,chr9_109532830_109534332
YBX1P10,chr9_35971344_35972318
YBX1P1,chr14_66012830_66013789
YEATS4,chr12_69359710_69390870
YY1AP1,chr1_155659443_155689000
YY1P2,chr2_138897151_138898098
YY1P1,chr10_70485336_70486325
YY1,chr14_100238298_100282788
ZBTB14,chr18_5289019_5297053
ZBTB16,chr11_114059041_114256765
ZBTB17,chr1_15941869_15976132
ZBTB2P1,chr1_15226373_15227549
ZBTB20-AS1,chr3_114351771_114388978
ZBTB20-AS5,chr3_114445521_114529452
ZBTB20-AS2,chr3_114684580_114687609
ZBTB20-AS3,chr3_114873114_114876514
ZBTB20-AS4,chr3_115100423_115103061
ZBTB20,chr3_114314500_115147288
ZBTB24,chr6_109462594_109483219
ZBTB2,chr6_151364115_151391559
ZBTB22,chr6_33314406_33317942
ZBTB26,chr9_122915566_122931512
ZBTB25,chr14_64449106_64505213
ZBTB21,chr21_41986831_42010387
ZBTB5,chr9_37438102_37465450
ZBTB7A,chr19_4043303_4066899
ZEB1-AS1,chr10_31206278_31320447
ZEB1,chr10_31318495_31529814
ZEB2,chr2_144364364_144521057
ZEB2-AS1,chr2_144517978_144521477
ZEB2P1,chr4_16360686_16397323
ZFHX3,chr16_72782885_73891871
ZFP36L2,chr2_43222402_43226606
ZFP36L1,chr14_68787660_68796253
ZFP36,chr19_39406847_39409412
ZHX2,chr8_122781655_122974510
ZIC1,chr3_147393422_147510293
ZIC2,chr13_99981784_99986765
ZIC3,chrX_137566127_137577691
ZMYND11,chr10_134465_254637
ZNF202,chr11_123723914_123741675
ZNF217,chr20_53567071_53609907
ZNF224,chr19_44094339_44109886
ZNF239,chr10_43556344_43574618
ZNF248,chr10_37776526_37858106
ZNF24,chr18_35332227_35345482
ZNF267,chr16_31873807_31917357
ZNF300P1,chr5_150930645_150946289
ZNF300,chr5_150894392_150904983
ZNF335,chr20_45948660_45972203
ZNF350-AS1,chr19_51949134_51981367
ZNF350,chr19_51964340_51986856
ZNF382,chr19_36604817_36634114
ZNF383,chr19_37217926_37248740
ZNF410,chr14_73886617_73932521
ZNF423,chr16_49487524_49857919
ZNF444P1,chr15_58865006_58865303
ZNF444,chr19_56132599_56160893
ZNF76,chr6_35258909_35295985
ZNF767P,chr7_149547154_149624752
ZNF768,chr16_30524004_30526821
ZNF764,chr16_30553764_30558374
ZNF766,chr19_52269587_52296046
ZNF765,chr19_53389793_53430413
ZNF763,chr19_11965037_11980617
ZNF761,chr19_53431984_53461862
ZNRD1ASP,chr6_30001011_30061640
