source,target
USP26,chrX_133019631_133098109
DUSP21,chrX_44839021_44845888
GPRASP2,chrX_102707445_102718733
DUSP26,chr8_33586330_33601023
CYCSP22,chr8_50757460_50763798
CYCSP23,chr8_119613162_119619474
RNA5SP251,chr8_3695492_3701628
RNA5SP252,chr8_10681569_10687687
RNA5SP255,chr8_13531029_13537135
RNA5SP254,chr8_12328644_12334693
RNA5SP256,chr8_17743118_17749230
RNA5SP261,chr8_31593099_31599204
RNA5SP260,chr8_29043494_29049604
RNA5SP258,chr8_26131880_26137998
RNA5SP257,chr8_20285174_20291289
RNA5SP262,chr8_32187028_32193153
RNA5SP263,chr8_32251496_32257623
RNA5SP265,chr8_55740232_55746342
RNA5SP267,chr8_59450885_59457010
RNA5SP266,chr8_57121655_57127762
RNA5SP271,chr8_72352728_72358815
RNA5SP269,chr8_68690643_68696779
RNA5SP270,chr8_69924905_69931022
RNA5SP272,chr8_88391437_88397547
RNA5SP274,chr8_93436277_93442384
RNA5SP275,chr8_107879494_107885611
RNA5SP276,chr8_116017686_116023779
RNA5SP273,chr8_90506128_90512240
RNA5SP277,chr8_119886132_119892229
RNA5SP278,chr8_140935562_140941663
RNA5SP264,chr8_36759445_36765551
RNA5SP268,chr8_67094302_67100425
RNA5SP259,chr8_28525411_28531519
RNA5SP253,chr8_12082396_12088445
CYCSP24,chr9_94033030_94039345
PAICSP2,chr9_91606343_91613492
RNA5SP279,chr9_1328837_1334953
RNA5SP283,chr9_62797320_62803438
RNA5SP285,chr9_72294720_72300838
RNA5SP286,chr9_73745972_73752077
RNA5SP287,chr9_81880496_81886598
RNA5SP290,chr9_99140840_99146966
RNA5SP291,chr9_103684473_103690577
RNA5SP293,chr9_107913866_107919978
RNA5SP294,chr9_111406644_111412742
RNA5SP295,chr9_112247258_112253378
RNA5SP280,chr9_27193287_27199401
RNA5SP292,chr9_106838749_106844866
RNA5SP289,chr9_95900005_95906141
USP20,chr9_129829698_129882828
RNA5SP288,chr9_95137449_95143541
RNA5SP296,chr9_127836112_127842222
RNA5SP281,chr9_32288558_32294692
RNA5SP284,chr9_63808190_63814307
RNA5SP282,chr9_34201134_34207241
CYCSP25,chr11_31275672_31281987
OOSP2,chr11_60035409_60049044
CYCSP28,chr11_83323926_83330246
USP2-AS1,chr11_119359359_119527664
USP2,chr11_119350215_119382711
USP28,chr11_113792874_113876570
CYCSP27,chr11_74477250_74483542
CYCSP26,chr11_58000386_58006705
CYCSP29,chr11_108817333_108823650
RNA5SP299,chr10_8651716_8657831
RNA5SP297,chr10_149831_155943
RNA5SP298,chr10_277015_283125
DUSP29,chr10_75032472_75074642
CTDSP2,chr12_57814927_57847729
USP24P1,chr13_19010487_19020336
RNA5SP24,chr13_19083487_19089581
RNA5SP25,chr13_21364790_21370899
RNA5SP26,chr13_37849852_37855970
RNA5SP27,chr13_45546485_45552603
RNA5SP28,chr13_50807988_50814106
RNA5SP29,chr13_51022747_51028852
DISP2,chr15_40353219_40379621
CYCSP2,chr15_41103878_41110178
MESP2,chr15_89755591_89779754
RNA5-8SP2,chr16_34157959_34164110
TPSP2,chr16_1281351_1289837
USP22,chr17_20994596_21044760
SP2-AS1,chr17_47892330_47942410
SP2-DT,chr17_47886229_47896812
SP2,chr17_47891150_47929957
UBE2SP2,chr17_18672261_18678757
TYMSP2,chr19_35678778_35685201
USP29,chr19_57114138_57132926
USP25,chr21_15724982_15881064
DISP3,chr1_11474155_11538551
CASP3P1,chr1_70655657_70662265
USP33,chr1_77690987_77760852
USP34,chr2_61182463_61472087
USP39,chr2_85597856_85650283
USP34-DT,chr2_61466188_61485130
USP37,chr2_218445251_218569351
SP3,chr2_173875850_173966373
CASP3,chr4_184622696_184650509
USP38,chr4_143179917_143224874
PAICSP3,chr6_73322524_73330017
CRISP3,chr6_49722376_49745437
USP37P1,chrX_93771911_93778384
OOSP3,chr11_59873809_59897481
USP35,chr11_78183812_78216232
RNA5SP332,chr11_14129986_14136100
RNA5SP331,chr11_13902484_13908590
RNA5SP336,chr11_20995881_21001997
RNA5SP337,chr11_21378801_21384909
RNA5SP335,chr11_19396872_19402981
RNA5SP339,chr11_27516605_27522726
RNA5SP338,chr11_22683351_22689435
RNA5SP344,chr11_75929936_75936039
RNA5SP347,chr11_97652464_97658582
RNA5SP350,chr11_111035098_111041208
RNA5SP349,chr11_109115878_109121986
RNA5SP352,chr11_124631459_124637592
RNA5SP351,chr11_111923400_111929508
RNA5SP329,chr11_6011996_6018114
RNA5SP345,chr11_95835017_95841124
RNA5SP342,chr11_71840196_71846245
RNA5SP333,chr11_18243389_18249506
RNA5SP334,chr11_18261393_18267510
RNA5SP343,chr11_74193748_74199854
RNA5SP340,chr11_47799296_47805402
RNA5SP341,chr11_57445183_57451299
RNA5SP346,chr11_96469572_96475692
RNA5SP330,chr11_8840263_8846358
RNA5SP300,chr10_12919679_12925785
RNA5SP302,chr10_14658395_14664494
RNA5SP303,chr10_19628683_19634812
RNA5SP307,chr10_26504589_26510704
RNA5SP306,chr10_25808811_25814917
RNA5SP304,chr10_22992255_22998358
RNA5SP308,chr10_28869393_28875507
RNA5SP312,chr10_47527352_47533467
RNA5SP318,chr10_53453197_53459288
RNA5SP311,chr10_46802458_46808573
RNA5SP319,chr10_68456407_68462525
RNA5SP322,chr10_86047448_86053566
RNA5SP324,chr10_96614376_96620483
RNA5SP326,chr10_107456560_107462669
RNA5SP327,chr10_110756142_110762242
RNA5SP325,chr10_106965021_106971150
RNA5SP328,chr10_126140474_126146582
RNA5SP317,chr10_49974665_49980780
RNA5SP323,chr10_93505548_93511680
RNA5SP321,chr10_77582049_77588159
RNA5SP315,chr10_48035462_48041577
RNA5SP320,chr10_73701490_73707613
RNA5SP309,chr10_31254599_31260704
RNA5SP305,chr10_24635166_24641284
RNA5SP310,chr10_45851307_45857422
RNA5SP301,chr10_13722796_13728916
CYCSP30,chr12_87745142_87751313
USP30,chr12_109018089_109089023
USP30-AS1,chr12_109047350_109054952
RNA5SP354,chr12_26368598_26374733
RNA5SP357,chr12_34200699_34206817
RNA5SP360,chr12_41653676_41659793
RNA5SP355,chr12_28500394_28506528
RNA5SP356,chr12_30301431_30307524
RNA5SP361,chr12_45112771_45118888
RNA5SP358,chr12_38156466_38162582
RNA5SP359,chr12_38158403_38164515
RNA5SP363,chr12_79873305_79879419
RNA5SP365,chr12_89721936_89728042
RNA5SP367,chr12_101467339_101473456
RNA5SP369,chr12_101831820_101837927
RNA5SP368,chr12_101774814_101780929
RNA5SP373,chr12_111334527_111340621
RNA5SP371,chr12_107481511_107487635
RNA5SP374,chr12_118824681_118830805
RNA5SP372,chr12_109054986_109061100
RNA5SP376,chr12_131294640_131300751
RNA5SP364,chr12_88046701_88052778
RNA5SP362,chr12_66061221_66067338
RNA5SP353,chr12_13435884_13442001
RNA5SP370,chr12_104120236_104126356
RNA5SP377,chr12_131656063_131662174
RNA5SP378,chr12_131796315_131802434
RNA5SP379,chr12_132718945_132725057
RNA5SP375,chr12_123277916_123284034
RNA5SP366,chr12_99078783_99084905
CYCSP33,chr13_24395703_24402029
CYCSP34,chr13_40858599_40864902
SP3P,chr13_89356160_89364224
CYCSP35,chr13_98624686_98630989
ASNSP3,chr13_100057296_100064601
CYCSP32,chr13_19453398_19459718
RNA5SP30,chr13_57986350_57992464
RNA5SP33,chr13_79384534_79390631
RNA5SP35,chr13_94020470_94026598
RNA5SP34,chr13_90130712_90136841
RNA5SP36,chr13_94646397_94652529
RNA5SP38,chr13_106150372_106156490
RNA5SP39,chr13_108296212_108302331
RNA5SP31,chr13_60608608_60614734
RNA5SP37,chr13_97357972_97364101
RNA5SP384,chr14_49547633_49553748
RNA5SP385,chr14_51687752_51693861
FDPSP3,chr14_54879849_54887213
RNA5SP380,chr14_20085130_20091227
RNA5SP382,chr14_20409987_20416098
RNA5SP383,chr14_24153603_24159722
RNA5SP387,chr14_75599173_75605278
RNA5SP386,chr14_67652105_67658211
RNA5SP388,chr14_78172803_78178921
RNA5SP389,chr14_106631672_106637786
USP3-AS1,chr15_63539247_63602589
USP3,chr15_63499511_63595640
RNA5SP390,chr15_25733508_25739620
RNA5SP391,chr15_27275318_27281436
RNA5SP392,chr15_40326537_40332648
RNA5SP394,chr15_49977443_49983561
RNA5SP397,chr15_60731769_60737886
RNA5SP396,chr15_59569103_59575222
RNA5SP399,chr15_71853570_71859686
RNA5SP395,chr15_50458381_50464498
RNA5SP393,chr15_41846913_41853029
CYCSP38,chr15_60553080_60559401
CYCSP39,chr16_25449339_25455647
USP31,chr16_23056406_23150452
USP32P3,chr17_20403311_20435286
DUSP3,chr17_43761125_43779977
USP32,chr17_60172327_60423470
USP36,chr17_78782381_78842441
USP32P1,chr17_16781489_16805455
USP32P2,chr17_18506262_18522252
MISP3,chr19_14067536_14076062
USP48,chr1_21673298_21784606
CYCSP4,chr1_202364526_202371145
RNA5SP40,chr1_9432669_9438778
RNA5SP43,chr1_37259677_37265786
RNA5SP42,chr1_34107949_34114063
RNA5SP45,chr1_41461937_41468028
RNA5SP46,chr1_43191417_43197536
RNA5SP48,chr1_51968410_51974535
RNA5SP49,chr1_63181336_63187450
RNA5SP47,chr1_44927323_44933431
RNA5SP44,chr1_39149164_39155296
RNA5SP41,chr1_13618184_13624284
USP40,chr2_233470520_233567782
USP4,chr3_49272144_49341712
USP46,chr4_52585960_52660301
USP46-DT,chr4_52654406_52662668
USP45,chr6_99427325_99522728
USP49,chr6_41784896_41896375
SP4,chr7_21423043_21515822
USP42,chr7_6099884_6162564
CYCSP43,chrX_69480343_69486652
CYCSP44,chrX_145171582_145177894
RNA5SP499,chrX_9128828_9134946
RNA5SP498,chrX_1295256_1301375
CYCSP45,chrX_153836251_153842565
DUSP4,chr8_29328064_29351684
PAICSP4,chr8_4782332_4789584
ASNSP4,chr8_46692630_46699688
OOSP4A,chr11_59959033_59971146
OOSP4B,chr11_59973020_60032077
USP47,chr11_11836423_11962887
CASP4LP,chr11_104896549_104920073
CASP4,chr11_104937866_104970366
USP44,chr12_95511560_95552476
RNA5SP401,chr15_97467126_97473252
FDPSP4,chr15_42934310_42941358
RNA5SP402,chr15_100069081_100075190
RNA5SP400,chr15_86133269_86139379
RNA5SP405,chr16_26023912_26030025
RNA5SP409,chr16_35730625_35736733
RNA5SP406,chr16_35729393_35735504
RNA5SP408,chr16_35730372_35736471
RNA5SP410,chr16_35740989_35747094
RNA5SP413,chr16_35742032_35748140
RNA5SP415,chr16_35745061_35751175
RNA5SP416,chr16_35746574_35752684
RNA5SP417,chr16_35746828_35752935
RNA5SP418,chr16_35747826_35753942
RNA5SP419,chr16_35748796_35754930
RNA5SP420,chr16_35749046_35755182
RNA5SP421,chr16_35749555_35755688
RNA5SP422,chr16_35749923_35756033
RNA5SP423,chr16_35750177_35756285
RNA5SP411,chr16_35741523_35747636
RNA5SP425,chr16_47500432_47506543
RNA5SP412,chr16_35741772_35747894
RNA5SP414,chr16_35743520_35749655
RNA5SP407,chr16_35729639_35735748
RNA5SP428,chr16_66296809_66302940
RNA5SP430,chr16_75856048_75862157
RNA5SP433,chr16_84257815_84263928
RNA5SP403,chr16_9559390_9565497
RNA5SP404,chr16_9595097_9601228
RNA5SP432,chr16_84034918_84041033
RNA5SP426,chr16_50864455_50870575
RNA5SP429,chr16_68737480_68743588
RNA5SP427,chr16_53332453_53338571
RNA5SP431,chr16_79259454_79265573
RNA5SP434,chr17_4051756_4057876
RNA5SP435,chr17_6595944_6602051
RNA5SP436,chr17_15777341_15783455
RNA5SP437,chr17_31958805_31964933
RNA5SP438,chr17_34115056_34121167
RNA5SP440,chr17_38726802_38732920
RNA5SP441,chr17_40369089_40375176
RNA5SP439,chr17_36486199_36492322
RNA5SP442,chr17_41713154_41719260
RNA5SP446,chr17_66890491_66896572
RNA5SP445,chr17_66634269_66640383
RNA5SP444,chr17_66262743_66268848
RNA5SP447,chr17_67263110_67269228
RNA5SP448,chr17_74412594_74418704
USP43,chr17_9639698_9730687
CYCSP40,chr17_77193950_77200543
RNA5SP443,chr17_45322366_45328497
RNA5SP449,chr18_9839717_9845846
RNA5SP450,chr18_9918920_9925021
RNA5SP451,chr18_21923985_21930094
RNA5SP452,chr18_24165505_24171623
RNA5SP454,chr18_42265589_42271715
RNA5SP455,chr18_44066583_44072701
RNA5SP458,chr18_50314002_50320120
RNA5SP457,chr18_49941266_49947389
RNA5SP456,chr18_48470487_48476600
RNA5SP460,chr18_72746952_72753051
RNA5SP461,chr18_77858464_77864567
RNA5SP459,chr18_55141546_55147645
RNA5SP453,chr18_32171050_32177168
RNA5SP475,chr20_15275764_15281873
RNA5SP476,chr20_18428842_18434944
RNA5SP474,chr20_5093387_5099476
RNA5SP478,chr20_23155857_23161971
RNA5SP479,chr20_23375896_23382012
RNA5SP480,chr20_31351870_31357978
RNA5SP486,chr20_47868191_47874273
RNA5SP487,chr20_56200052_56206173
RNA5SP481,chr20_32003351_32009472
RNA5SP482,chr20_32045588_32051705
RNA5SP483,chr20_35190306_35196423
RNA5SP477,chr20_21133956_21140074
RNA5SP484,chr20_40849119_40855229
RNA5SP485,chr20_45554758_45560876
RNA5SP469,chr19_21108128_21114236
RNA5SP470,chr19_28996670_29002775
RNA5-8SP4,chr19_23999358_24005507
RNA5SP471,chr19_31650356_31656461
RNA5SP472,chr19_32238965_32245083
RNA5SP473,chr19_58358438_58364562
RNA5SP468,chr19_17967025_17973117
RNA5SP462,chr19_448134_454245
RNA5SP464,chr19_11991809_11997916
RNA5SP465,chr19_12022913_12029021
RNA5SP466,chr19_12065164_12071271
RNA5SP467,chr19_12101497_12107614
CYCSP49,chrY_26544425_26550743
CYCSP48,chrY_26395611_26402230
CYCSP46,chrY_14936547_14942750
RNA5SP495,chr22_26385667_26391776
RNA5SP494,chr22_25710041_25716169
RNA5SP496,chr22_31300404_31306512
RNA5SP497,chr22_32630102_32636198
USP41,chr22_20345578_20378251
RNA5SP493,chr22_21787434_21793524
CYCSP41,chr21_10571292_10577587
CYCSP42,chr21_15485530_15491767
RNA5SP489,chr21_25197207_25203315
RNA5SP490,chr21_32558075_32564210
RNA5SP491,chr21_36846911_36853028
RNA5SP488,chr21_14065871_14071986
RNA5SP492,chr21_42216173_42222286
RNA5SP72,chr1_185009951_185016067
RNA5SP70,chr1_181766566_181772644
RNA5SP73,chr1_189661149_189667256
RNA5SP76,chr1_219756789_219762875
RNA5SP77,chr1_227556181_227562300
RNA5SP78,chr1_229544905_229551022
RNA5SP79,chr1_230815250_230821358
RNA5SP75,chr1_204702320_204708430
RNA5SP74,chr1_204557413_204563521
CYCSP7,chr2_100365255_100371545
DUSP7,chr3_52043919_52057571
FDPSP7,chr7_76963197_76970250
PAICSP7,chrX_94631663_94640570
CASP7,chr10_113674162_113731907
SP7,chr12_53321575_53346315
USP7,chr16_8887097_8976328
USP7-AS1,chr16_8957706_8967990
RNA5-8SP7,chr20_5341006_5347160
SPDEF,chr6_34532802_34557333
SPEN,chr1_15831095_15941456
SPI1,chr11_47349860_47379547
SPIB,chr19_50413938_50432314
SPICE1,chr3_113437718_113516187
SPIC,chr12_101470336_101487997
SRCAP,chr16_30693209_30742409
SREBF2-AS1,chr22_41826215_41835665
SREBF2,chr22_41828079_41908307
SRFBP1,chr5_121956975_122076570
SRF,chr6_43166269_43182506
SRY,chrY_2781855_2788682
SSBL4P,chr1_147077338_147084578
SSBP3-AS1,chr1_54231440_54240063
SSBP3,chr1_54220433_54414479
SSBP3P2,chr2_131347214_131354239
SSB,chr2_169786933_169813064
SPTSSB,chr3_161339792_161373880
SSBP2,chr5_81408021_81752797
SSBP1,chr7_141733334_141788922
SSBL3P1,chr7_39828571_39835718
SSBL5P,chr7_12466352_12473545
SSBL2P,chrX_62774250_62781326
SSBL3P,chr12_45066769_45073843
SSBP4,chr19_18413864_18435562
SSX2IP,chr1_84638706_84691803
SSX2,chrX_52691896_52708189
SSX2B,chrX_52746132_52791305
STAT1,chr2_190903460_191021960
STAT2,chr12_56336597_56361167
STAT3,chr17_42308324_42389540
STAT4,chr2_191024576_191152596
STAT5B,chr17_42194177_42277707
STAT5A,chr17_42282547_42312943
STAT6,chr12_57090408_57133139
SUGP1,chr19_19271018_19321509
SUPT3H,chr6_44804317_45378953
SUZ12,chr17_31932007_32002038
SUZ12P1,chr17_30704299_30791908
TAF13,chr1_109057486_109077003
TAF1A,chr1_222552902_222590933
TAF1A-AS1,chr1_222584825_222594843
TAF12,chr1_28584323_28644085
TAF13P2,chr2_74346134_74352419
TAF1B,chr2_9838443_9935416
TAF11L4,chr5_17516801_17523397
TAF11L11,chr5_17599177_17606377
TAF11L3,chr5_17513367_17519963
TAF11L8,chr5_17585364_17591960
TAF11L9,chr5_17588798_17595394
TAF11L7,chr5_17580162_17586758
TAF11L2,chr5_17493231_17499827
TAF11L5,chr5_17520235_17526831
TAF11L14,chr5_17629460_17636053
TAF11L6,chr5_17523669_17530265
TAF11L12,chr5_17605496_17612583
TAF11L13,chr5_17627088_17633684
TAF11L10,chr5_17592232_17598828
TAF11,chr6_34872462_34889071
TAF1,chrX_71361222_71533374
TAF1L,chr9_32624454_32636669
TAF1D,chr11_93724948_93785391
TAF10,chr11_6601294_6613539
TAF1C,chr16_84172847_84188070
TAF15,chr17_35708791_35865615
TAF4B,chr18_26221445_26392685
TAF4,chr20_61948469_62066881
TAF5L,chr1_229588121_229627047
TAF5,chr10_103362976_103390065
TAF5LP1,chr17_35493218_35500175
TAL1,chr1_47211290_47233220
TBC1D22A,chr22_46757617_47176699
TBC1D22A-AS1,chr22_46909092_46917042
TBL1XR1-AS1,chr3_177032405_177048923
TBL1XR1,chr3_177014340_177229000
TBL1X,chrX_9458320_9742037
CTBP2P8,chr1_68156761_68164090
PTBP2,chr1_96716665_96824738
LTBP1,chr2_32941953_33400509
CTBP2P5,chr2_48910267_48917530
ACTBP2,chr5_77779881_77787003
ACTBP4,chr5_131654046_131661115
CTBP2P4,chr5_98571341_98578260
TBP,chr6_170549302_170573870
TBPL1,chr6_133947170_133991432
ACTBP8,chr6_88270882_88277989
ACTBP6,chr8_84943585_84950674
MTBP,chr8_120440400_120543133
PTBP3,chr9_112212716_112334664
CTBP2P6,chr11_43517036_43524264
LTBP3,chr11_65533559_65559930
CTBP2,chr10_124979317_125162170
CTBP2P2,chr10_94641364_94648996
LTBP2,chr14_74493183_74613378
PTBP1P,chr14_65274267_65282166
TBPL2,chr14_55408541_55457726
ACTBP7,chr15_43984061_43991184
ACTBP9,chr18_62437028_62444126
CTBP2P3,chr18_60658115_60665369
CTBP2P7,chr19_36491916_36499159
PTBP1,chr19_792075_813327
LTBP4,chr19_40587883_40630818
CTBP2P1,chrY_56850244_56856488
JTBP1,chr22_40793039_40799285
CTBP2P10,chr21_7124103_7131287
CTBP2P9,chr21_7621344_7628528
TBR1,chr2_161411297_161426870
TBX20,chr7_35197430_35255100
TBX22,chrX_80009753_80032774
TBX2-AS1,chr17_61388456_61412555
TBX2,chr17_61394843_61410466
TBX21,chr17_47728236_47747122
TBX3,chr12_114665255_114685175
TBX5-AS1,chr12_114403173_114413831
TBX5,chr12_114348911_114409442
TCF12,chr15_56913623_57300281
TCF19,chr6_31153547_31168159
TCF3P1,chr9_5105913_5113849
TCF3,chr19_1604290_1653615
TCF4,chr18_55217185_55665787
TCF4-AS1,chr18_55447533_55483940
TCF4-AS2,chr18_55487175_55497392
TCF7L1,chr2_85128392_85311387
TCF7L1-IT1,chr2_85181409_85188253
TCF7,chr5_134109681_134152865
TCF7L2,chr10_112945247_113168678
TCFL5,chr20_62836005_62862822
TEAD1,chr11_12669421_12945737
TEAD4,chr12_2954330_3041676
POTEF,chr2_130068535_130130222
POTEF-AS1,chr2_130102684_130110741
TEFM,chr17_30892336_30907238
TEF,chr22_41362333_41400326
TFAP2A-AS2,chr6_10399502_10408928
TFAP2A-AS1,chr6_10404340_10417446
TFAP2A,chr6_10388186_10420659
TFAP2B,chr6_50813723_50848619
TFAP2C,chr20_56624306_56640283
TFAP4,chr16_4252186_4274075
TFCP2L1,chr2_121211587_121286202
TFCP2,chr12_51088656_51174135
TFDP1P1,chr1_209227196_209234419
TFDP1P2,chrX_36957196_36964425
TFDP1,chr13_113579721_113642473
TFDP1P3,chr15_79554256_79561304
TFDP3,chrX_133211662_133219354
TFEB,chr6_41678978_41737259
TFPT,chr19_54102020_54116657
TGIF1,chr18_3406608_3460978
TGIF1P1,chr19_46131746_46138547
TIAL1,chr10_119566802_119598029
TLE3,chr15_70042790_70099176
TLX1,chr10_101126300_101138789
TLX1NB,chr10_101084321_101132126
TOB1,chr17_50857223_50868978
TOB1-AS1,chr17_50861679_50911774
TOP2B,chr3_25592984_25665907
TP53BP2,chr1_223774893_223846954
TP53I3,chr2_24072433_24086861
TP53TG1,chr7_87317943_87346528
TP53INP1,chr8_94920972_94950378
TP53I11,chr11_44880903_44952306
TP53BP1,chr15_43398061_43511728
TP53TG3F,chr16_33454045_33463249
TP53TG3,chr16_32668528_32677732
TP53TG3E,chr16_33298739_33307935
TP53TG3B,chr16_33355274_33364478
TP53TG3C,chr16_33188659_33197858
TP53TG3GP,chr16_35202903_35209236
TP53TG3HP,chr16_35501592_35508170
TP53TG3D,chr16_32247719_32256922
TP53,chr17_7656779_7688538
TP53I13,chr17_29561052_29574157
TP53INP2,chr20_34699339_34714439
TP53RK-DT,chr20_46684659_46691289
TP53RK,chr20_46679365_46690444
TP53TG5,chr20_45367557_45408889
TP63,chr3_189626389_189898276
TP73-AS3,chr1_3653938_3669772
TP73-AS1,chr1_3730511_3748373
TP73,chr1_3647516_3737201
TP73-AS2,chr1_3707200_3715298
TRAF6,chr11_36478769_36511272
TRAF6P1,chr10_59131625_59139182
TRIB3,chr20_357835_398559
TRIM16,chr17_15622960_15685311
TRIM16L,chr17_18692998_18737118
TRIM22,chr11_5684697_5738089
TRIM25,chr17_56831387_56915080
TRIM28,chr19_58539064_58551722
TRIP6,chr7_100862387_100874454
TRPS1,chr8_115403496_115810673
TRRAP,chr7_98872933_99051831
TSC22D1,chr13_44427143_44578147
TSC22D1-AS1,chr13_44570893_44581432
TSC22D3,chrX_107708221_107778342
TSG101,chr11_18463336_18527951
TTF2,chr1_117055326_117108453
TWIST1,chr7_19015991_19118636
TWIST2,chr2_238843032_238911534
UBP1,chr3_33383336_33442371
NUBP1,chr16_10738786_10770351
UBTFL5,chr2_95445310_95452500
UBTFL6,chr2_97631780_97638803
UBTFL3,chr2_95620213_95627236
UBTFL8,chr3_5075212_5085429
UBTFL11,chrX_38526923_38535174
UBTFL9,chr11_49128653_49135800
UBTFL7,chr11_49076907_49084097
UBTFL10,chr11_89695764_89702325
UBTFL1,chr11_90080950_90088131
UBTFL2,chr11_89747785_89754975
UBTF,chr17_44200033_44222626
UPF1,chr19_18826959_18869230
UPF2,chr10_11915022_12044170
URI1,chr19_29918644_30017612
USF2,chr19_35263962_35280821
UTF1,chr10_133225217_133232558
VDR,chr12_47836537_47944048
VEZF1P1,chr3_193150456_193158208
VEZF1,chr17_57966547_57989259
VHLL,chr1_156293624_156300307
VHL,chr3_10136778_10154667
WDR54,chr2_74416678_74426755
WDR5B,chr3_122406846_122417062
WDR5B-DT,chr3_122411207_122444180
WDR53,chr3_196549177_196569674
WDR55,chr5_140659868_140675124
WDR5-DT,chr9_134127242_134136772
WDR5,chr9_134130365_134160968
WDR59,chr16_74866362_75001173
WHSC1L2P,chr17_43713314_43721436
SWT1,chr1_185152080_185292781
WT1,chr11_32382775_32436564
WT1-AS,chr11_32430518_32459769
WWP1P1,chr3_98652802_98661570
WWP1,chr8_86337547_86479420
WWTR1-IT1,chr3_149643997_149651184
WWTR1-AS1,chr3_149651999_149662364
WWTR1,chr3_149512235_149737714
XBP1P1,chr5_112880094_112886745
PAXBP1P1,chr7_153444429_153450875
STXBP1,chr9_127574370_127697027
XBP1,chr22_28789555_28801597
PAXBP1-AS1,chr21_32723097_32748065
PAXBP1,chr21_32728899_32772792
XPC-AS1,chr3_14139637_14166978
XPC,chr3_14140147_14179621
XRCC5,chr2_216102464_216207303
XRCC6P3,chr1_220308945_220316565
XRCC6P5,chrX_99714364_99722158
XRCC6P2,chrX_150226075_150233896
XRCC6P4,chr8_62850068_62858134
XRCC6P1,chr10_93201857_93210627
XRCC6,chr22_41616163_41665048
YBX1P9,chr1_226313015_226319693
YBX1,chr1_42677418_42704805
YBX1P7,chr2_132483554_132490088
YBX1P3,chr3_114925541_114932449
YBX1P5,chr5_72412489_72419335
YBX1P2,chr7_105577258_105584256
YBX1P4,chr7_152123879_152130686
YBX1P8,chrX_46679765_46686707
YBX1P6,chr9_109527830_109535332
YBX1P10,chr9_35966344_35973318
YBX1P1,chr14_66007830_66014789
YEATS4,chr12_69354710_69391870
YY1AP1,chr1_155654443_155690000
YY1P2,chr2_138892151_138899098
YY1P1,chr10_70480336_70487325
YY1,chr14_100233298_100283788
ZBTB14,chr18_5284019_5298053
ZBTB16,chr11_114054041_114257765
ZBTB17,chr1_15936869_15977132
ZBTB2P1,chr1_15221373_15228549
ZBTB20-AS1,chr3_114346771_114389978
ZBTB20-AS5,chr3_114440521_114530452
ZBTB20-AS2,chr3_114679580_114688609
ZBTB20-AS3,chr3_114868114_114877514
ZBTB20-AS4,chr3_115095423_115104061
ZBTB20,chr3_114309500_115148288
ZBTB24,chr6_109457594_109484219
ZBTB2,chr6_151359115_151392559
ZBTB22,chr6_33309406_33318942
ZBTB26,chr9_122910566_122932512
ZBTB25,chr14_64444106_64506213
ZBTB21,chr21_41981831_42011387
ZBTB5,chr9_37433102_37466450
ZBTB7A,chr19_4038303_4067899
ZEB1-AS1,chr10_31201278_31321447
ZEB1,chr10_31313495_31530814
ZEB2,chr2_144359364_144522057
ZEB2-AS1,chr2_144512978_144522477
ZEB2P1,chr4_16355686_16398323
ZFHX3,chr16_72777885_73892871
ZFP36L2,chr2_43217402_43227606
ZFP36L1,chr14_68782660_68797253
ZFP36,chr19_39401847_39410412
ZHX2,chr8_122776655_122975510
ZIC1,chr3_147388422_147511293
ZIC2,chr13_99976784_99987765
ZIC3,chrX_137561127_137578691
ZMYND11,chr10_129465_255637
ZNF202,chr11_123718914_123742675
ZNF217,chr20_53562071_53610907
ZNF224,chr19_44089339_44110886
ZNF239,chr10_43551344_43575618
ZNF248,chr10_37771526_37859106
ZNF24,chr18_35327227_35346482
ZNF267,chr16_31868807_31918357
ZNF300P1,chr5_150925645_150947289
ZNF300,chr5_150889392_150905983
ZNF335,chr20_45943660_45973203
ZNF350-AS1,chr19_51944134_51982367
ZNF350,chr19_51959340_51987856
ZNF382,chr19_36599817_36635114
ZNF383,chr19_37212926_37249740
ZNF410,chr14_73881617_73933521
ZNF423,chr16_49482524_49858919
ZNF444P1,chr15_58860006_58866303
ZNF444,chr19_56127599_56161893
ZNF76,chr6_35253909_35296985
ZNF767P,chr7_149542154_149625752
ZNF768,chr16_30519004_30527821
ZNF764,chr16_30548764_30559374
ZNF766,chr19_52264587_52297046
ZNF765,chr19_53384793_53431413
ZNF763,chr19_11960037_11981617
ZNF761,chr19_53426984_53462862
ZNRD1ASP,chr6_29996011_30062640
